1.000404E-3;5.615625E+0;2.001286E-3;0.000000E+0;3.001213E-3;0.000000E+0
2.901983E-2;5.615625E+0;2.901983E-2;0.000000E+0;2.901983E-2;0.000000E+0
5.506182E-2;5.615625E+0;5.506182E-2;0.000000E+0;5.506182E-2;0.000000E+0
8.007479E-2;5.615625E+0;8.007479E-2;0.000000E+0;8.007479E-2;0.000000E+0
1.050749E-1;5.615625E+0;1.050749E-1;0.000000E+0;1.050749E-1;0.000000E+0
1.300917E-1;5.615625E+0;1.300917E-1;0.000000E+0;1.300917E-1;0.000000E+0
1.551089E-1;5.353125E+0;1.551089E-1;0.000000E+0;1.551089E-1;0.000000E+0
1.801457E-1;5.353125E+0;1.801457E-1;0.000000E+0;1.801457E-1;0.000000E+0
2.061458E-1;5.353125E+0;2.061458E-1;0.000000E+0;2.061458E-1;0.000000E+0
2.311640E-1;5.353125E+0;2.311640E-1;0.000000E+0;2.311640E-1;0.000000E+0
2.562003E-1;5.353125E+0;2.562003E-1;0.000000E+0;2.562003E-1;0.000000E+0
2.812176E-1;5.484375E+0;2.812176E-1;0.000000E+0;2.812176E-1;0.000000E+0
3.052373E-1;5.484375E+0;3.052373E-1;0.000000E+0;3.052373E-1;0.000000E+0
3.302526E-1;5.484375E+0;3.302526E-1;0.000000E+0;3.302526E-1;0.000000E+0
3.552513E-1;5.484375E+0;3.552513E-1;0.000000E+0;3.552513E-1;0.000000E+0
3.802881E-1;5.484375E+0;3.802881E-1;0.000000E+0;3.802881E-1;0.000000E+0
4.053102E-1;5.309375E+0;4.053102E-1;0.000000E+0;4.053102E-1;0.000000E+0
4.303246E-1;5.309375E+0;4.303246E-1;0.000000E+0;4.303246E-1;0.000000E+0
4.563422E-1;5.309375E+0;4.563422E-1;0.000000E+0;4.563422E-1;0.000000E+0
4.813600E-1;5.309375E+0;4.813600E-1;0.000000E+0;4.813600E-1;0.000000E+0
5.073786E-1;5.309375E+0;5.073786E-1;0.000000E+0;5.073786E-1;0.000000E+0
5.323811E-1;5.309375E+0;5.323811E-1;0.000000E+0;5.323811E-1;0.000000E+0
5.574145E-1;5.328125E+0;5.574145E-1;0.000000E+0;5.574145E-1;0.000000E+0
5.834141E-1;5.328125E+0;5.834141E-1;0.000000E+0;5.834141E-1;0.000000E+0
6.084318E-1;5.328125E+0;6.084318E-1;0.000000E+0;6.084318E-1;0.000000E+0
6.364536E-1;5.328125E+0;6.364536E-1;0.000000E+0;6.364536E-1;0.000000E+0
6.614709E-1;5.328125E+0;6.614709E-1;0.000000E+0;6.614709E-1;0.000000E+0
6.864920E-1;5.081250E+0;6.864920E-1;0.000000E+0;6.864920E-1;0.000000E+0
7.115064E-1;5.081250E+0;7.115064E-1;0.000000E+0;7.115064E-1;0.000000E+0
7.375255E-1;5.081250E+0;7.375255E-1;0.000000E+0;7.375255E-1;0.000000E+0
7.625422E-1;5.081250E+0;7.625422E-1;0.000000E+0;7.625422E-1;0.000000E+0
7.885628E-1;5.081250E+0;7.895622E-1;0.000000E+0;7.895622E-1;0.000000E+0
8.145971E-1;5.200000E+0;8.145971E-1;0.000000E+0;8.145971E-1;0.000000E+0
8.396158E-1;5.200000E+0;8.396158E-1;0.000000E+0;8.396158E-1;0.000000E+0
8.646150E-1;5.200000E+0;8.646150E-1;0.000000E+0;8.646150E-1;0.000000E+0
8.906345E-1;5.200000E+0;8.906345E-1;0.000000E+0;8.906345E-1;0.000000E+0
9.156694E-1;5.200000E+0;9.156694E-1;0.000000E+0;9.156694E-1;0.000000E+0
9.416695E-1;5.190625E+0;9.416695E-1;0.000000E+0;9.416695E-1;0.000000E+0
9.667068E-1;5.190625E+0;9.667068E-1;0.000000E+0;9.667068E-1;0.000000E+0
9.927058E-1;5.190625E+0;9.927058E-1;0.000000E+0;9.927058E-1;0.000000E+0
1.017743E+0;5.190625E+0;1.017743E+0;0.000000E+0;1.017743E+0;0.000000E+0
1.044745E+0;5.190625E+0;1.044745E+0;0.000000E+0;1.044745E+0;0.000000E+0
1.069783E+0;4.968750E+0;1.069783E+0;0.000000E+0;1.069783E+0;0.000000E+0
1.094779E+0;4.968750E+0;1.094779E+0;0.000000E+0;1.094779E+0;0.000000E+0
1.119818E+0;4.968750E+0;1.119818E+0;0.000000E+0;1.119818E+0;0.000000E+0
1.145815E+0;4.968750E+0;1.145815E+0;0.000000E+0;1.145815E+0;0.000000E+0
1.171834E+0;4.968750E+0;1.171834E+0;0.000000E+0;1.171834E+0;0.000000E+0
1.197853E+0;4.968750E+0;1.197853E+0;0.000000E+0;1.197853E+0;0.000000E+0
1.222869E+0;5.384375E+0;1.222869E+0;0.000000E+0;1.222869E+0;0.000000E+0
1.247887E+0;5.384375E+0;1.247887E+0;0.000000E+0;1.247887E+0;0.000000E+0
1.272906E+0;5.384375E+0;1.272906E+0;0.000000E+0;1.272906E+0;0.000000E+0
1.300926E+0;5.384375E+0;1.300926E+0;0.000000E+0;1.300926E+0;0.000000E+0
1.325962E+0;5.384375E+0;1.325962E+0;0.000000E+0;1.325962E+0;0.000000E+0
1.351962E+0;4.953125E+0;1.351962E+0;0.000000E+0;1.351962E+0;0.000000E+0
1.376998E+0;4.953125E+0;1.376998E+0;0.000000E+0;1.376998E+0;0.000000E+0
1.402999E+0;4.953125E+0;1.402999E+0;0.000000E+0;1.402999E+0;0.000000E+0
1.428017E+0;4.953125E+0;1.428017E+0;0.000000E+0;1.428017E+0;0.000000E+0
1.455054E+0;4.953125E+0;1.455054E+0;0.000000E+0;1.455054E+0;0.000000E+0
1.480072E+0;5.346875E+0;1.480072E+0;0.000000E+0;1.480072E+0;0.000000E+0
1.505072E+0;5.346875E+0;1.505072E+0;0.000000E+0;1.505072E+0;0.000000E+0
1.530107E+0;5.346875E+0;1.530107E+0;0.000000E+0;1.530107E+0;0.000000E+0
1.555107E+0;5.346875E+0;1.555107E+0;0.000000E+0;1.555107E+0;0.000000E+0
1.580143E+0;5.346875E+0;1.580143E+0;0.000000E+0;1.580143E+0;0.000000E+0
1.606144E+0;5.868750E+0;1.606144E+0;0.000000E+0;1.606144E+0;0.000000E+0
1.631179E+0;5.868750E+0;1.631179E+0;0.000000E+0;1.631179E+0;0.000000E+0
1.657179E+0;5.868750E+0;1.657179E+0;0.000000E+0;1.657179E+0;0.000000E+0
1.682215E+0;5.868750E+0;1.682215E+0;0.000000E+0;1.682215E+0;0.000000E+0
1.708218E+0;5.868750E+0;1.708218E+0;0.000000E+0;1.709217E+0;0.000000E+0
1.733252E+0;5.868750E+0;1.733252E+0;0.000000E+0;1.733252E+0;0.000000E+0
1.758252E+0;5.300000E+0;1.758252E+0;0.000000E+0;1.758252E+0;0.000000E+0
1.783288E+0;5.300000E+0;1.783288E+0;0.000000E+0;1.783288E+0;0.000000E+0
1.810289E+0;5.300000E+0;1.810289E+0;0.000000E+0;1.810289E+0;0.000000E+0
1.835308E+0;5.300000E+0;1.835308E+0;0.000000E+0;1.835308E+0;0.000000E+0
1.862325E+0;5.300000E+0;1.862325E+0;0.000000E+0;1.862325E+0;0.000000E+0
1.888362E+0;4.887500E+0;1.888362E+0;0.000000E+0;1.888362E+0;0.000000E+0
1.913381E+0;4.887500E+0;1.913381E+0;0.000000E+0;1.913381E+0;0.000000E+0
1.939399E+0;4.887500E+0;1.939399E+0;0.000000E+0;1.939399E+0;0.000000E+0
1.964417E+0;4.887500E+0;1.964417E+0;0.000000E+0;1.964417E+0;0.000000E+0
1.989434E+0;4.887500E+0;1.989434E+0;0.000000E+0;1.989434E+0;0.000000E+0
2.015435E+0;4.887500E+0;2.015435E+0;0.000000E+0;2.015435E+0;0.000000E+0
2.040472E+0;5.487500E+0;2.040472E+0;0.000000E+0;2.040472E+0;0.000000E+0
2.065471E+0;5.487500E+0;2.065471E+0;0.000000E+0;2.065471E+0;0.000000E+0
2.090506E+0;5.487500E+0;2.090506E+0;0.000000E+0;2.090506E+0;0.000000E+0
2.116509E+0;5.487500E+0;2.116509E+0;0.000000E+0;2.116509E+0;0.000000E+0
2.141542E+0;5.487500E+0;2.141542E+0;0.000000E+0;2.141542E+0;0.000000E+0
2.168545E+0;5.693750E+0;2.168545E+0;0.000000E+0;2.168545E+0;0.000000E+0
2.193562E+0;5.693750E+0;2.193562E+0;0.000000E+0;2.193562E+0;0.000000E+0
2.219581E+0;5.693750E+0;2.219581E+0;0.000000E+0;2.219581E+0;0.000000E+0
2.245599E+0;5.693750E+0;2.245599E+0;0.000000E+0;2.245599E+0;0.000000E+0
2.272618E+0;5.693750E+0;2.272618E+0;0.000000E+0;2.272618E+0;0.000000E+0
2.297654E+0;4.962500E+0;2.297654E+0;0.000000E+0;2.297654E+0;0.000000E+0
2.322655E+0;4.962500E+0;2.322655E+0;0.000000E+0;2.322655E+0;0.000000E+0
2.347672E+0;4.962500E+0;2.347672E+0;0.000000E+0;2.347672E+0;0.000000E+0
2.372691E+0;4.962500E+0;2.372691E+0;0.000000E+0;2.372691E+0;0.000000E+0
2.397707E+0;4.962500E+0;2.397707E+0;0.000000E+0;2.397707E+0;0.000000E+0
2.423725E+0;5.525000E+0;2.423725E+0;0.000000E+0;2.423725E+0;0.000000E+0
2.448743E+0;5.525000E+0;2.448743E+0;0.000000E+0;2.448743E+0;0.000000E+0
2.475764E+0;5.525000E+0;2.475764E+0;0.000000E+0;2.475764E+0;0.000000E+0
2.501802E+0;5.525000E+0;2.501802E+0;0.000000E+0;2.501802E+0;0.000000E+0
2.527801E+0;5.525000E+0;2.527801E+0;0.000000E+0;2.527801E+0;0.000000E+0
2.553836E+0;5.409375E+0;2.553836E+0;0.000000E+0;2.553836E+0;0.000000E+0
2.578855E+0;5.409375E+0;2.578855E+0;0.000000E+0;2.578855E+0;0.000000E+0
2.603853E+0;5.409375E+0;2.603853E+0;0.000000E+0;2.603853E+0;0.000000E+0
2.628874E+0;5.409375E+0;2.628874E+0;0.000000E+0;2.628874E+0;0.000000E+0
2.654908E+0;5.409375E+0;2.654908E+0;0.000000E+0;2.654908E+0;0.000000E+0
2.679908E+0;6.106250E+0;2.679908E+0;0.000000E+0;2.679908E+0;0.000000E+0
2.704944E+0;6.106250E+0;2.704944E+0;0.000000E+0;2.704944E+0;0.000000E+0
2.730944E+0;6.106250E+0;2.730944E+0;0.000000E+0;2.730944E+0;0.000000E+0
2.755961E+0;6.106250E+0;2.755961E+0;0.000000E+0;2.755961E+0;0.000000E+0
2.781982E+0;6.106250E+0;2.781982E+0;0.000000E+0;2.781982E+0;0.000000E+0
2.807017E+0;5.156250E+0;2.807017E+0;0.000000E+0;2.807017E+0;0.000000E+0
2.833016E+0;5.156250E+0;2.833016E+0;0.000000E+0;2.833016E+0;0.000000E+0
2.858036E+0;5.156250E+0;2.858036E+0;0.000000E+0;2.858036E+0;0.000000E+0
2.884055E+0;5.156250E+0;2.884055E+0;0.000000E+0;2.884055E+0;0.000000E+0
2.909090E+0;5.156250E+0;2.909090E+0;0.000000E+0;2.909090E+0;0.000000E+0
2.935091E+0;5.156250E+0;2.935091E+0;0.000000E+0;2.935091E+0;0.000000E+0
2.960107E+0;5.165625E+0;2.960107E+0;0.000000E+0;2.960107E+0;0.000000E+0
2.985126E+0;5.165625E+0;2.985126E+0;0.000000E+0;2.986128E+0;0.000000E+0
3.011145E+0;5.165625E+0;3.011145E+0;0.000000E+0;3.011145E+0;0.000000E+0
3.037165E+0;5.165625E+0;3.037165E+0;0.000000E+0;3.037165E+0;0.000000E+0
3.062199E+0;5.165625E+0;3.062199E+0;0.000000E+0;3.062199E+0;0.000000E+0
3.087198E+0;5.312500E+0;3.087198E+0;0.000000E+0;3.087198E+0;0.000000E+0
3.111234E+0;5.312500E+0;3.111234E+0;0.000000E+0;3.111234E+0;0.000000E+0
3.138237E+0;5.312500E+0;3.138237E+0;0.000000E+0;3.138237E+0;0.000000E+0
3.163253E+0;5.312500E+0;3.163253E+0;0.000000E+0;3.163253E+0;0.000000E+0
3.189270E+0;5.312500E+0;3.189270E+0;0.000000E+0;3.189270E+0;0.000000E+0
